26/10/2012
1560equalizedTMNoring _X	1560equalizedTMNoring_Y	1560equalizedTMNoring_Ynorm	V740D9_TMnoRing_dispersion1540equalizedTMNoring _X	V740D9_TMnoRing_dispersion1540equalizedTMNoring_Y	V740D9_TMnoRing_dispersion1540equalizedTMNoring_Ynorm	V740D9_TMnoRing_dispersion1540equalizedTMr20g350 _X	V740D9_TMnoRing_dispersion1540equalizedTMr20g350_Y	V740D9_TMnoRing_dispersion1540equalizedTMr20g350_Ynorm	V740D9_TMnoRing_dispersion1540equalizedTMr20g350_phase _X	V740D9_TMnoRing_dispersion1540equalizedTMr20g350_phase_Y	V740D9_TMnoRing_dispersion1540equalizedTMr20g350_phase_Ynorm	V740D9_TMnoRing_dispersion1540equalizedTMr20g450_phase _X	V740D9_TMnoRing_dispersion1540equalizedTMr20g450_phase_Y	V740D9_TMnoRing_dispersion1540equalizedTMr20g450_phase_Ynorm	V740D9_TMnoRing_dispersion1540equalizedTMr20g500 _X	V740D9_TMnoRing_dispersion1540equalizedTMr20g500_Y	V740D9_TMnoRing_dispersion1540equalizedTMr20g500_Ynorm	V740D9_TMnoRing_dispersion1540equalizedTMr20g550 _X	V740D9_TMnoRing_dispersion1540equalizedTMr20g550_Y	V740D9_TMnoRing_dispersion1540equalizedTMr20g550_Ynorm	V740D9_TMnoRing_dispersion1540equalizedTMr20g700 _X	V740D9_TMnoRing_dispersion1540equalizedTMr20g700_Y	V740D9_TMnoRing_dispersion1540equalizedTMr20g700_Ynorm	V740D9_TMnoRing_dispersion1540equalizedTMr20g700_amplitude _X	V740D9_TMnoRing_dispersion1540equalizedTMr20g700_amplitude_Y	V740D9_TMnoRing_dispersion1540equalizedTMr20g700_amplitude_Ynorm	V740D9_dispersion1540equalizedTMr20g700_g385g395 _X	V740D9_dispersion1540equalizedTMr20g700_g385g395_Y	V740D9_dispersion1540equalizedTMr20g700_g385g395_Ynorm	V740D9_dispersion1540equalizedTMr20g700_g385g395 _X	V740D9_dispersion1540equalizedTMr20g700_g385g395_Y	V740D9_dispersion1540equalizedTMr20g700_g385g395_Ynorm	V740D9_dispersion1540equalized_TEr20g200 _X	V740D9_dispersion1540equalized_TEr20g200_Y	V740D9_dispersion1540equalized_TEr20g200_Ynorm	dispersionV740D9_1560equalized_TEr20g200 _X	dispersionV740D9_1560equalized_TEr20g200_Y	dispersionV740D9_1560equalized_TEr20g200_Ynorm	dispersionV740D9_1560equalized_noRing _X	dispersionV740D9_1560equalized_noRing_Y	dispersionV740D9_1560equalized_noRing_Ynorm	dispersionV740D9_1560equalized_r20g275 _X	dispersionV740D9_1560equalized_r20g275_Y	dispersionV740D9_1560equalized_r20g275_Ynorm	dispersionV740D9_1560equalized_r20g325 _X	dispersionV740D9_1560equalized_r20g325_Y	dispersionV740D9_1560equalized_r20g325_Ynorm	dispersionV740D9_1560equalized_r20g400 _X	dispersionV740D9_1560equalized_r20g400_Y	dispersionV740D9_1560equalized_r20g400_Ynorm	dispersionV740D9_1560equalized_r20g170g180 _X	dispersionV740D9_1560equalized_r20g170g180_Y	dispersionV740D9_1560equalized_r20g170g180_Ynorm
1.531000E+3	1.493000E+2	-3.050000E+1	1.446000E+3	-5.795000E+1	-2.379500E+2	1.446000E+3	5.297000E-9	-8.093030E-7	1.446000E+3	-3.267000E+1	-2.126700E+2	1.446000E+3	-6.604000E+1	-2.459400E+2	1.446000E+3	-1.260000E+2	-3.058000E+2	1.446000E+3	-1.286000E+2	-3.085000E+2	1.446000E+3	1.529000E+2	-2.710000E+1	1.446000E+3	4.715000E-9	-7.800850E-7	1.501000E+3	-1.157000E+2	-2.955000E+2	1.530200E+3	-1.372000E+2	-3.171000E+2	1.530200E+3	-1.738000E+2	-3.538000E+2	1.530200E+3	-1.144000E+2	-2.925000E+2	1.532000E+3	-7.538000E+1	-1.993800E+2	1.530200E+3	-1.188000E+2	-2.983000E+2	1.530200E+3	-1.209000E+2	-2.582000E+2	1.530200E+3	-1.421000E+2	-2.812000E+2	1.530200E+3	-1.415000E+2	-3.205000E+2
1.531050E+3	1.496000E+2	-3.020000E+1	1.446050E+3	-4.473000E+1	-2.247300E+2	1.446050E+3	5.355000E-9	-8.092450E-7	1.446050E+3	-1.809000E+1	-1.980900E+2	1.446050E+3	-5.480000E+1	-2.347000E+2	1.446050E+3	-1.136000E+2	-2.934000E+2	1.446050E+3	-1.179000E+2	-2.978000E+2	1.446050E+3	1.649000E+2	-1.510000E+1	1.446050E+3	4.715000E-9	-7.800850E-7	1.501050E+3	-1.094000E+2	-2.892000E+2	1.530210E+3	-1.365000E+2	-3.164000E+2	1.530210E+3	-1.741000E+2	-3.541000E+2	1.530210E+3	-1.143000E+2	-2.924000E+2	1.532100E+3	-7.370000E+1	-1.977000E+2	1.530210E+3	-1.188000E+2	-2.983000E+2	1.530210E+3	-1.210000E+2	-2.583000E+2	1.530210E+3	-1.422000E+2	-2.813000E+2	1.530210E+3	-1.414000E+2	-3.204000E+2
1.531100E+3	1.500000E+2	-2.980000E+1	1.446100E+3	-3.305000E+1	-2.130500E+2	1.446100E+3	5.355000E-9	-8.092450E-7	1.446100E+3	-3.938000E+0	-1.839380E+2	1.446100E+3	-4.345000E+1	-2.233500E+2	1.446100E+3	-9.824000E+1	-2.780400E+2	1.446100E+3	-1.004000E+2	-2.803000E+2	1.446100E+3	1.773000E+2	-2.700000E+0	1.446100E+3	4.889000E-9	-7.799110E-7	1.501100E+3	-1.034000E+2	-2.832000E+2	1.530220E+3	-1.359000E+2	-3.158000E+2	1.530220E+3	-1.744000E+2	-3.544000E+2	1.530220E+3	-1.141000E+2	-2.922000E+2	1.532200E+3	-7.270000E+1	-1.967000E+2	1.530220E+3	-1.189000E+2	-2.984000E+2	1.530220E+3	-1.209000E+2	-2.582000E+2	1.530220E+3	-1.423000E+2	-2.814000E+2	1.530220E+3	-1.413000E+2	-3.203000E+2
1.531150E+3	1.504000E+2	-2.940000E+1	1.446150E+3	-2.356000E+1	-2.035600E+2	1.446150E+3	5.355000E-9	-8.092450E-7	1.446150E+3	7.781000E+0	-1.722190E+2	1.446150E+3	-3.134000E+1	-2.112400E+2	1.446150E+3	-8.753000E+1	-2.673300E+2	1.446150E+3	-8.962000E+1	-2.695200E+2	1.446150E+3	-1.735000E+2	-3.535000E+2	1.446150E+3	4.948000E-9	-7.798520E-7	1.501150E+3	-9.696000E+1	-2.767600E+2	1.530230E+3	-1.353000E+2	-3.152000E+2	1.530230E+3	-1.749000E+2	-3.549000E+2	1.530230E+3	-1.141000E+2	-2.922000E+2	1.532300E+3	-7.269000E+1	-1.966900E+2	1.530230E+3	-1.191000E+2	-2.986000E+2	1.530230E+3	-1.209000E+2	-2.582000E+2	1.530230E+3	-1.423000E+2	-2.814000E+2	1.530230E+3	-1.412000E+2	-3.202000E+2
1.531200E+3	1.509000E+2	-2.890000E+1	1.446200E+3	-1.123000E+1	-1.912300E+2	1.446200E+3	5.181000E-9	-8.094190E-7	1.446200E+3	1.866000E+1	-1.613400E+2	1.446200E+3	-2.656000E+0	-1.825560E+2	1.446200E+3	-7.647000E+1	-2.562700E+2	1.446200E+3	-8.041000E+1	-2.603100E+2	1.446200E+3	-1.611000E+2	-3.411000E+2	1.446200E+3	5.006000E-9	-7.797940E-7	1.501200E+3	-8.948000E+1	-2.692800E+2	1.530240E+3	-1.347000E+2	-3.146000E+2	1.530240E+3	-1.755000E+2	-3.555000E+2	1.530240E+3	-1.141000E+2	-2.922000E+2	1.532400E+3	-7.338000E+1	-1.973800E+2	1.530240E+3	-1.193000E+2	-2.988000E+2	1.530240E+3	-1.210000E+2	-2.583000E+2	1.530240E+3	-1.424000E+2	-2.815000E+2	1.530240E+3	-1.411000E+2	-3.201000E+2
1.531250E+3	1.516000E+2	-2.820000E+1	1.446250E+3	1.211000E+0	-1.787890E+2	1.446250E+3	4.948000E-9	-8.096520E-7	1.446250E+3	3.227000E+1	-1.477300E+2	1.446250E+3	1.071000E+1	-1.691900E+2	1.446250E+3	-6.520000E+1	-2.450000E+2	1.446250E+3	-6.871000E+1	-2.486100E+2	1.446250E+3	-1.480000E+2	-3.280000E+2	1.446250E+3	4.831000E-9	-7.799690E-7	1.501250E+3	-8.191000E+1	-2.617100E+2	1.530250E+3	-1.340000E+2	-3.139000E+2	1.530250E+3	-1.761000E+2	-3.561000E+2	1.530250E+3	-1.140000E+2	-2.921000E+2	1.532500E+3	-7.466000E+1	-1.986600E+2	1.530250E+3	-1.195000E+2	-2.990000E+2	1.530250E+3	-1.211000E+2	-2.584000E+2	1.530250E+3	-1.425000E+2	-2.816000E+2	1.530250E+3	-1.409000E+2	-3.199000E+2
1.531300E+3	1.523000E+2	-2.750000E+1	1.446300E+3	1.752000E+1	-1.624800E+2	1.446300E+3	4.831000E-9	-8.097690E-7	1.446300E+3	4.930000E+1	-1.307000E+2	1.446300E+3	2.350000E+1	-1.564000E+2	1.446300E+3	-5.091000E+1	-2.307100E+2	1.446300E+3	-5.147000E+1	-2.313700E+2	1.446300E+3	-1.307000E+2	-3.107000E+2	1.446300E+3	4.424000E-9	-7.803760E-7	1.501300E+3	-7.330000E+1	-2.531000E+2	1.530260E+3	-1.334000E+2	-3.133000E+2	1.530260E+3	-1.765000E+2	-3.565000E+2	1.530260E+3	-1.139000E+2	-2.920000E+2	1.532600E+3	-7.606000E+1	-2.000600E+2	1.530260E+3	-1.196000E+2	-2.991000E+2	1.530260E+3	-1.214000E+2	-2.587000E+2	1.530260E+3	-1.425000E+2	-2.816000E+2	1.530260E+3	-1.408000E+2	-3.198000E+2
1.531350E+3	1.533000E+2	-2.650000E+1	1.446350E+3	3.892000E+1	-1.410800E+2	1.446350E+3	4.598000E-9	-8.100020E-7	1.446350E+3	6.995000E+1	-1.100500E+2	1.446350E+3	3.733000E+1	-1.425700E+2	1.446350E+3	-3.316000E+1	-2.129600E+2	1.446350E+3	-3.178000E+1	-2.116800E+2	1.446350E+3	-1.118000E+2	-2.918000E+2	1.446350E+3	4.424000E-9	-7.803760E-7	1.501350E+3	-6.614000E+1	-2.459400E+2	1.530270E+3	-1.327000E+2	-3.126000E+2	1.530270E+3	-1.770000E+2	-3.570000E+2	1.530270E+3	-1.137000E+2	-2.918000E+2	1.532700E+3	-7.690000E+1	-2.009000E+2	1.530270E+3	-1.198000E+2	-2.993000E+2	1.530270E+3	-1.217000E+2	-2.590000E+2	1.530270E+3	-1.425000E+2	-2.816000E+2	1.530270E+3	-1.406000E+2	-3.196000E+2
1.531400E+3	1.543000E+2	-2.550000E+1	1.446400E+3	5.739000E+1	-1.226100E+2	1.446400E+3	4.482000E-9	-8.101180E-7	1.446400E+3	8.841000E+1	-9.159000E+1	1.446400E+3	5.313000E+1	-1.267700E+2	1.446400E+3	-1.259000E+1	-1.923900E+2	1.446400E+3	-1.362000E+1	-1.935200E+2	1.446400E+3	-9.304000E+1	-2.730400E+2	1.446400E+3	4.598000E-9	-7.802020E-7	1.501400E+3	-5.900000E+1	-2.388000E+2	1.530280E+3	-1.321000E+2	-3.120000E+2	1.530280E+3	-1.775000E+2	-3.575000E+2	1.530280E+3	-1.135000E+2	-2.916000E+2	1.532800E+3	-7.638000E+1	-2.003800E+2	1.530280E+3	-1.197000E+2	-2.992000E+2	1.530280E+3	-1.220000E+2	-2.593000E+2	1.530280E+3	-1.426000E+2	-2.817000E+2	1.530280E+3	-1.404000E+2	-3.194000E+2
1.531450E+3	1.563000E+2	-2.350000E+1	1.446450E+3	9.168000E+1	-8.832000E+1	1.446450E+3	4.482000E-9	-8.101180E-7	1.446450E+3	1.066000E+2	-7.340000E+1	1.446450E+3	6.834000E+1	-1.115600E+2	1.446450E+3	3.875000E+0	-1.759250E+2	1.446450E+3	3.414000E+0	-1.764860E+2	1.446450E+3	-7.513000E+1	-2.551300E+2	1.446450E+3	4.657000E-9	-7.801430E-7	1.501450E+3	-5.200000E+1	-2.318000E+2	1.530290E+3	-1.315000E+2	-3.114000E+2	1.530290E+3	-1.780000E+2	-3.580000E+2	1.530290E+3	-1.134000E+2	-2.915000E+2	1.532900E+3	-7.435000E+1	-1.983500E+2	1.530290E+3	-1.196000E+2	-2.991000E+2	1.530290E+3	-1.222000E+2	-2.595000E+2	1.530290E+3	-1.425000E+2	-2.816000E+2	1.530290E+3	-1.403000E+2	-3.193000E+2
1.531500E+3	1.580000E+2	-2.180000E+1	1.446500E+3	1.028000E+2	-7.720000E+1	1.446500E+3	4.598000E-9	-8.100020E-7	1.446500E+3	1.208000E+2	-5.920000E+1	1.446500E+3	8.142000E+1	-9.848000E+1	1.446500E+3	1.696000E+1	-1.628400E+2	1.446500E+3	1.777000E+1	-1.621300E+2	1.446500E+3	-5.881000E+1	-2.388100E+2	1.446500E+3	4.715000E-9	-7.800850E-7	1.501500E+3	-4.539000E+1	-2.251900E+2	1.530300E+3	-1.310000E+2	-3.109000E+2	1.530300E+3	-1.784000E+2	-3.584000E+2	1.530300E+3	-1.133000E+2	-2.914000E+2	1.533000E+3	-7.114000E+1	-1.951400E+2	1.530300E+3	-1.196000E+2	-2.991000E+2	1.530300E+3	-1.223000E+2	-2.596000E+2	1.530300E+3	-1.425000E+2	-2.816000E+2	1.530300E+3	-1.401000E+2	-3.191000E+2
1.531550E+3	1.596000E+2	-2.020000E+1	1.446550E+3	1.093000E+2	-7.070000E+1	1.446550E+3	4.598000E-9	-8.100020E-7	1.446550E+3	1.318000E+2	-4.820000E+1	1.446550E+3	9.309000E+1	-8.681000E+1	1.446550E+3	2.958000E+1	-1.502200E+2	1.446550E+3	2.929000E+1	-1.506100E+2	1.446550E+3	-4.171000E+1	-2.217100E+2	1.446550E+3	4.715000E-9	-7.800850E-7	1.501550E+3	-4.002000E+1	-2.198200E+2	1.530310E+3	-1.303000E+2	-3.102000E+2	1.530310E+3	-1.788000E+2	-3.588000E+2	1.530310E+3	-1.132000E+2	-2.913000E+2	1.533100E+3	-6.718000E+1	-1.911800E+2	1.530310E+3	-1.196000E+2	-2.991000E+2	1.530310E+3	-1.222000E+2	-2.595000E+2	1.530310E+3	-1.424000E+2	-2.815000E+2	1.530310E+3	-1.400000E+2	-3.190000E+2
1.531600E+3	1.609000E+2	-1.890000E+1	1.446600E+3	1.158000E+2	-6.420000E+1	1.446600E+3	4.657000E-9	-8.099430E-7	1.446600E+3	1.450000E+2	-3.500000E+1	1.446600E+3	1.055000E+2	-7.440000E+1	1.446600E+3	4.377000E+1	-1.360300E+2	1.446600E+3	4.443000E+1	-1.354700E+2	1.446600E+3	-2.509000E+1	-2.050900E+2	1.446600E+3	4.773000E-9	-7.800270E-7	1.501600E+3	-2.960000E+1	-2.094000E+2	1.530320E+3	-1.294000E+2	-3.093000E+2	1.530320E+3	-1.795000E+2	-3.595000E+2	1.530320E+3	-1.131000E+2	-2.912000E+2	1.533200E+3	-6.242000E+1	-1.864200E+2	1.530320E+3	-1.198000E+2	-2.993000E+2	1.530320E+3	-1.221000E+2	-2.594000E+2	1.530320E+3	-1.421000E+2	-2.812000E+2	1.530320E+3	-1.397000E+2	-3.187000E+2
1.531650E+3	1.623000E+2	-1.750000E+1	1.446650E+3	1.253000E+2	-5.470000E+1	1.446650E+3	4.657000E-9	-8.099430E-7	1.446650E+3	1.591000E+2	-2.090000E+1	1.446650E+3	1.194000E+2	-6.050000E+1	1.446650E+3	5.654000E+1	-1.232600E+2	1.446650E+3	5.652000E+1	-1.233800E+2	1.446650E+3	-1.297000E+1	-1.929700E+2	1.446650E+3	4.831000E-9	-7.799690E-7	1.501650E+3	-2.527000E+1	-2.050700E+2	1.530330E+3	-1.286000E+2	-3.085000E+2	1.530330E+3	1.798000E+2	-2.000000E-1	1.530330E+3	-1.130000E+2	-2.911000E+2	1.533300E+3	-5.961000E+1	-1.836100E+2	1.530330E+3	-1.200000E+2	-2.995000E+2	1.530330E+3	-1.219000E+2	-2.592000E+2	1.530330E+3	-1.417000E+2	-2.808000E+2	1.530330E+3	-1.395000E+2	-3.185000E+2
1.531700E+3	1.641000E+2	-1.570000E+1	1.446700E+3	1.515000E+2	-2.850000E+1	1.446700E+3	4.715000E-9	-8.098850E-7	1.446700E+3	1.742000E+2	-5.800000E+0	1.446700E+3	1.341000E+2	-4.580000E+1	1.446700E+3	9.918000E+1	-8.062000E+1	1.446700E+3	7.008000E+1	-1.098200E+2	1.446700E+3	3.828000E-1	-1.796172E+2	1.446700E+3	4.831000E-9	-7.799690E-7	1.501700E+3	-2.077000E+1	-2.005700E+2	1.530340E+3	-1.280000E+2	-3.079000E+2	1.530340E+3	1.793000E+2	-7.000000E-1	1.530340E+3	-1.129000E+2	-2.910000E+2	1.533400E+3	-5.837000E+1	-1.823700E+2	1.530340E+3	-1.202000E+2	-2.997000E+2	1.530340E+3	-1.219000E+2	-2.592000E+2	1.530340E+3	-1.415000E+2	-2.806000E+2	1.530340E+3	-1.392000E+2	-3.182000E+2
1.531750E+3	1.658000E+2	-1.400000E+1	1.446750E+3	1.648000E+2	-1.520000E+1	1.446750E+3	4.773000E-9	-8.098270E-7	1.446750E+3	-1.703000E+2	-3.503000E+2	1.446750E+3	1.626000E+2	-1.730000E+1	1.446750E+3	1.084000E+2	-7.140000E+1	1.446750E+3	8.374000E+1	-9.616000E+1	1.446750E+3	1.952000E+1	-1.604800E+2	1.446750E+3	4.889000E-9	-7.799110E-7	1.501750E+3	-1.573000E+1	-1.955300E+2	1.530350E+3	-1.275000E+2	-3.074000E+2	1.530350E+3	1.788000E+2	-1.200000E+0	1.530350E+3	-1.127000E+2	-2.908000E+2	1.533500E+3	-5.883000E+1	-1.828300E+2	1.530350E+3	-1.203000E+2	-2.998000E+2	1.530350E+3	-1.219000E+2	-2.592000E+2	1.530350E+3	-1.412000E+2	-2.803000E+2	1.530350E+3	-1.389000E+2	-3.179000E+2
1.531800E+3	1.671000E+2	-1.270000E+1	1.446800E+3	1.784000E+2	-1.600000E+0	1.446800E+3	4.831000E-9	-8.097690E-7	1.446800E+3	-1.522000E+2	-3.322000E+2	1.446800E+3	1.780000E+2	-1.900000E+0	1.446800E+3	1.166000E+2	-6.320000E+1	1.446800E+3	9.829000E+1	-8.161000E+1	1.446800E+3	3.442000E+1	-1.455800E+2	1.446800E+3	4.889000E-9	-7.799110E-7	1.501800E+3	-9.930000E+0	-1.897300E+2	1.530360E+3	-1.272000E+2	-3.071000E+2	1.530360E+3	1.781000E+2	-1.900000E+0	1.530360E+3	-1.125000E+2	-2.906000E+2	1.533600E+3	-6.108000E+1	-1.850800E+2	1.530360E+3	-1.202000E+2	-2.997000E+2	1.530360E+3	-1.219000E+2	-2.592000E+2	1.530360E+3	-1.409000E+2	-2.800000E+2	1.530360E+3	-1.381000E+2	-3.171000E+2
1.531850E+3	1.686000E+2	-1.120000E+1	1.446850E+3	-1.631000E+2	-3.431000E+2	1.446850E+3	4.831000E-9	-8.097690E-7	1.446850E+3	-1.320000E+2	-3.120000E+2	1.446850E+3	-1.677000E+2	-3.476000E+2	1.446850E+3	1.280000E+2	-5.180000E+1	1.446850E+3	1.155000E+2	-6.440000E+1	1.446850E+3	5.122000E+1	-1.287800E+2	1.446850E+3	4.948000E-9	-7.798520E-7	1.501850E+3	-2.859000E+0	-1.826590E+2	1.530370E+3	-1.268000E+2	-3.067000E+2	1.530370E+3	1.776000E+2	-2.400000E+0	1.530370E+3	-1.124000E+2	-2.905000E+2	1.533700E+3	-6.252000E+1	-1.865200E+2	1.530370E+3	-1.200000E+2	-2.995000E+2	1.530370E+3	-1.219000E+2	-2.592000E+2	1.530370E+3	-1.405000E+2	-2.796000E+2	1.530370E+3	-1.377000E+2	-3.167000E+2
1.531900E+3	1.700000E+2	-9.800000E+0	1.446900E+3	-1.469000E+2	-3.269000E+2	1.446900E+3	4.948000E-9	-8.096520E-7	1.446900E+3	-1.100000E+2	-2.900000E+2	1.446900E+3	-1.528000E+2	-3.327000E+2	1.446900E+3	1.415000E+2	-3.830000E+1	1.446900E+3	1.499000E+2	-3.000000E+1	1.446900E+3	6.763000E+1	-1.123700E+2	1.446900E+3	5.064000E-9	-7.797360E-7	1.501900E+3	3.953000E+0	-1.758470E+2	1.530380E+3	-1.265000E+2	-3.064000E+2	1.530380E+3	1.771000E+2	-2.900000E+0	1.530380E+3	-1.123000E+2	-2.904000E+2	1.533800E+3	-6.358000E+1	-1.875800E+2	1.530380E+3	-1.198000E+2	-2.993000E+2	1.530380E+3	-1.220000E+2	-2.593000E+2	1.530380E+3	-1.404000E+2	-2.795000E+2	1.530380E+3	-1.375000E+2	-3.165000E+2
1.531950E+3	1.708000E+2	-9.000000E+0	1.446950E+3	-1.336000E+2	-3.136000E+2	1.446950E+3	5.122000E-9	-8.094780E-7	1.446950E+3	-9.582000E+1	-2.758200E+2	1.446950E+3	-1.365000E+2	-3.164000E+2	1.446950E+3	1.561000E+2	-2.370000E+1	1.446950E+3	1.613000E+2	-1.860000E+1	1.446950E+3	8.318000E+1	-9.682000E+1	1.446950E+3	5.355000E-9	-7.794450E-7	1.501950E+3	1.327000E+1	-1.665300E+2	1.530390E+3	-1.260000E+2	-3.059000E+2	1.530390E+3	1.759000E+2	-4.100000E+0	1.530390E+3	-1.122000E+2	-2.903000E+2	1.533900E+3	-6.348000E+1	-1.874800E+2	1.530390E+3	-1.196000E+2	-2.991000E+2	1.530390E+3	-1.220000E+2	-2.593000E+2	1.530390E+3	-1.403000E+2	-2.794000E+2	1.530390E+3	-1.372000E+2	-3.162000E+2
1.532000E+3	1.718000E+2	-8.000000E+0	1.447000E+3	-1.221000E+2	-3.021000E+2	1.447000E+3	5.355000E-9	-8.092450E-7	1.447000E+3	-8.335000E+1	-2.633500E+2	1.447000E+3	-1.125000E+2	-2.924000E+2	1.447000E+3	1.665000E+2	-1.330000E+1	1.447000E+3	1.697000E+2	-1.020000E+1	1.447000E+3	9.450000E+1	-8.550000E+1	1.447000E+3	5.472000E-9	-7.793280E-7	1.502000E+3	1.960000E+1	-1.602000E+2	1.530400E+3	-1.252000E+2	-3.051000E+2	1.530400E+3	1.755000E+2	-4.500000E+0	1.530400E+3	-1.119000E+2	-2.900000E+2	1.534000E+3	-6.203000E+1	-1.860300E+2	1.530400E+3	-1.187000E+2	-2.982000E+2	1.530400E+3	-1.219000E+2	-2.592000E+2	1.530400E+3	-1.399000E+2	-2.790000E+2	1.530400E+3	-1.367000E+2	-3.157000E+2
1.532050E+3	1.722000E+2	-7.600000E+0	1.447050E+3	-1.091000E+2	-2.891000E+2	1.447050E+3	5.530000E-9	-8.090700E-7	1.447050E+3	-7.134000E+1	-2.513400E+2	1.447050E+3	-1.042000E+2	-2.841000E+2	1.447050E+3	1.776000E+2	-2.200000E+0	1.447050E+3	1.761000E+2	-3.800000E+0	1.447050E+3	1.060000E+2	-7.400000E+1	1.447050E+3	5.588000E-9	-7.792120E-7	1.502050E+3	2.606000E+1	-1.537400E+2	1.530410E+3	-1.244000E+2	-3.043000E+2	1.530410E+3	1.753000E+2	-4.700000E+0	1.530410E+3	-1.116000E+2	-2.897000E+2	1.534100E+3	-5.909000E+1	-1.830900E+2	1.530410E+3	-1.188000E+2	-2.983000E+2	1.530410E+3	-1.216000E+2	-2.589000E+2	1.530410E+3	-1.394000E+2	-2.785000E+2	1.530410E+3	-1.362000E+2	-3.152000E+2
1.532100E+3	1.726000E+2	-7.200000E+0	1.447100E+3	-9.532000E+1	-2.753200E+2	1.447100E+3	5.530000E-9	-8.090700E-7	1.447100E+3	-5.945000E+1	-2.394500E+2	1.447100E+3	-9.675000E+1	-2.766500E+2	1.447100E+3	-1.698000E+2	-3.496000E+2	1.447100E+3	-1.761000E+2	-3.560000E+2	1.447100E+3	1.198000E+2	-6.020000E+1	1.447100E+3	5.530000E-9	-7.792700E-7	1.502100E+3	3.255000E+1	-1.472500E+2	1.530420E+3	-1.236000E+2	-3.035000E+2	1.530420E+3	1.751000E+2	-4.900000E+0	1.530420E+3	-1.112000E+2	-2.893000E+2	1.534200E+3	-5.517000E+1	-1.791700E+2	1.530420E+3	-1.185000E+2	-2.980000E+2	1.530420E+3	-1.213000E+2	-2.586000E+2	1.530420E+3	-1.386000E+2	-2.777000E+2	1.530420E+3	-1.358000E+2	-3.148000E+2
1.532150E+3	1.730000E+2	-6.800000E+0	1.447150E+3	-8.392000E+1	-2.639200E+2	1.447150E+3	5.472000E-9	-8.091280E-7	1.447150E+3	-4.814000E+1	-2.281400E+2	1.447150E+3	-8.798000E+1	-2.678800E+2	1.447150E+3	-1.575000E+2	-3.373000E+2	1.447150E+3	-1.656000E+2	-3.455000E+2	1.447150E+3	1.328000E+2	-4.720000E+1	1.447150E+3	5.530000E-9	-7.792700E-7	1.502150E+3	3.889000E+1	-1.409100E+2	1.530430E+3	-1.229000E+2	-3.028000E+2	1.530430E+3	1.749000E+2	-5.100000E+0	1.530430E+3	-1.107000E+2	-2.888000E+2	1.534300E+3	-5.063000E+1	-1.746300E+2	1.530430E+3	-1.182000E+2	-2.977000E+2	1.530430E+3	-1.209000E+2	-2.582000E+2	1.530430E+3	-1.379000E+2	-2.770000E+2	1.530430E+3	-1.353000E+2	-3.143000E+2
1.532200E+3	1.733000E+2	-6.500000E+0	1.447200E+3	-7.311000E+1	-2.531100E+2	1.447200E+3	5.413000E-9	-8.091870E-7	1.447200E+3	-2.580000E+1	-2.058000E+2	1.447200E+3	-7.621000E+1	-2.561100E+2	1.447200E+3	-1.440000E+2	-3.238000E+2	1.447200E+3	-1.409000E+2	-3.208000E+2	1.447200E+3	1.453000E+2	-3.470000E+1	1.447200E+3	5.413000E-9	-7.793870E-7	1.502200E+3	4.597000E+1	-1.338300E+2	1.530440E+3	-1.221000E+2	-3.020000E+2	1.530440E+3	1.746000E+2	-5.400000E+0	1.530440E+3	-1.101000E+2	-2.882000E+2	1.534400E+3	-4.760000E+1	-1.716000E+2	1.530440E+3	-1.180000E+2	-2.975000E+2	1.530440E+3	-1.203000E+2	-2.576000E+2	1.530440E+3	-1.372000E+2	-2.763000E+2	1.530440E+3	-1.346000E+2	-3.136000E+2
1.532250E+3	1.737000E+2	-6.100000E+0	1.447250E+3	-6.152000E+1	-2.415200E+2	1.447250E+3	5.355000E-9	-8.092450E-7	1.447250E+3	-1.031000E+1	-1.903100E+2	1.447250E+3	-6.280000E+1	-2.427000E+2	1.447250E+3	-1.307000E+2	-3.105000E+2	1.447250E+3	-1.303000E+2	-3.102000E+2	1.447250E+3	1.591000E+2	-2.090000E+1	1.447250E+3	5.297000E-9	-7.795030E-7	1.502250E+3	5.386000E+1	-1.259400E+2	1.530450E+3	-1.214000E+2	-3.013000E+2	1.530450E+3	1.742000E+2	-5.800000E+0	1.530450E+3	-1.097000E+2	-2.878000E+2	1.534500E+3	-4.614000E+1	-1.701400E+2	1.530450E+3	-1.177000E+2	-2.972000E+2	1.530450E+3	-1.200000E+2	-2.573000E+2	1.530450E+3	-1.354000E+2	-2.745000E+2	1.530450E+3	-1.340000E+2	-3.130000E+2
